번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
4962,동물병원,02_03_01_P,3120000,,2004-04-21,,1,영업/정상,0,정상,,,,,393-6675,80.6,,서울특별시 서대문구 영천동 299,서울특별시 서대문구 통일로 197 (영천동),3734,우리동물병원,2021-07-28 17:23,U,2021-07-30 2:40,,196510.5597,452071.4345,동물병원,,0,0
4963,동물병원,02_03_01_P,3120000,,2004-12-06,,1,영업/정상,0,정상,,,,,736-5834,218.18,,서울특별시 서대문구 홍제동 90-67,서울특별시 서대문구 통일로 375 (홍제동),3730,빛가온동물병원,2022-10-17 16:51,U,2022-10-19 2:40,,195452.2393,453470.4562,동물병원,,0,0
4964,동물병원,02_03_01_P,3210000,,2000-02-21,,1,영업/정상,0,정상,,,,,02-575-0855,0,,서울특별시 서초구 양재동 2-43 동리빌딩,"서울특별시 서초구 논현로 173, 동리빌딩 1층 (양재동)",6739,레스펫동물병원,2021-06-14 16:11,U,2021-06-16 2:40,,203580.2973,442526.9614,동물병원,,0,
4965,동물병원,02_03_01_P,3140000,,2015-08-24,,1,영업/정상,0,정상,,,,,2644-8878,166,,"서울특별시 양천구 목동 903 목동신시가지아파트3단지 상가동 105호, 204호","서울특별시 양천구 목동서로 100, 상가동 105, 204호 (목동, 목동신시가지아파트3단지)",7982,파리스동물병원,2023-06-28 13:57,U,2023-06-30 2:40,,188700.8512,448020.091,동물병원,,0,0
4966,동물병원,02_03_01_P,3140000,,2015-10-23,,1,영업/정상,0,정상,,,,,2694-8275,149.42,,서울특별시 양천구 신정동 1320-2번지 신정프라자 203호,"서울특별시 양천구 신정이펜2로 22, 203호 (신정동, 신정프라자)",8049,구름동물병원,2016-01-06 14:08,I,2018-08-31 23:59,,185125.9577,445643.8741,동물병원,,0,
4967,동물병원,02_03_01_P,3140000,,2016-08-29,,1,영업/정상,0,정상,,,,,02-2061-5277,0,,서울특별시 양천구 신정동 1028-4번지,서울특별시 양천구 신월로 320 (신정동),8082,밀리언동물병원,2019-03-06 13:30,U,2019-03-08 2:40,,187241.6411,446575.5016,동물병원,,0,
4968,동물병원,02_03_01_P,3210000,,2016-07-25,,1,영업/정상,0,정상,,,,,02-525-3102,211.57,,"서울특별시 서초구 방배동 442-3 대광빌딩 1,2층","서울특별시 서초구 동작대로 36, 1,2층 (방배동, 대광빌딩)",6691,VIP동물의료센터 서초동작점,2023-08-01 15:06,U,2023-08-03 2:40,,198351.955,441943.105,동물병원,,0,0
4969,동물병원,02_03_01_P,3210000,,2016-09-12,,1,영업/정상,0,정상,,,,,02-588-7511,297,,서울특별시 서초구 서초동 1624-1 영빌딩,"서울특별시 서초구 서초중앙로 72, 영빌딩 1층 105호,  층 2층 205호 (서초동)",6640,서초M동물의료센터,2021-01-28 15:32,U,2021-01-30 2:40,,201247.7153,442893.4214,동물병원,,0,
4970,동물병원,02_03_01_P,3030000,,2008-09-08,,1,영업/정상,0,정상,,,,,02-2282-7503,63,,서울특별시 성동구 행당동 346번지 한진노변상가 109호,"서울특별시 성동구 행당로 76, 한진노변상가 1,2층 108호109호203호 (행당동)",4717,이윤세동물병원,2019-03-06 18:26,U,2019-03-08 2:40,,202511.1429,450401.3037,동물병원,,0,
4971,동물병원,02_03_01_P,3030000,,2010-04-01,,1,영업/정상,0,정상,,,,,02-2281-5200,101,,서울특별시 성동구 행당동 226-3,서울특별시 성동구 왕십리로 282 (행당동),4751,한양동물메디컬센터,2023-05-11 9:10,U,2023-05-13 2:40,,203200.7713,450821.2166,동물병원,,0,0
4972,동물병원,02_03_01_P,3010000,,2011-06-30,,1,영업/정상,0,정상,,,,,02-393-7588,0,,서울특별시 중구 만리동2가 273 서울역센트럴자이,"서울특별시 중구 만리재로 175, 지하1층 401-1호 (만리동2가, 서울역센트럴자이)",4500,백슬동물병원,2023-07-19 15:33,U,2023-07-21 2:40,,196697.1169,450217.0951,동물병원,,0,0
4973,동물병원,02_03_01_P,3140000,,2002-06-05,,1,영업/정상,0,정상,,,,,2645-1475,0,,서울특별시 양천구 목동 613-8번지 혜인빌딩,"서울특별시 양천구 등촌로 218, 혜인빌딩 (목동)",7946,혜인종합 동물병원,2019-01-16 18:11,U,2019-01-18 2:40,,187903.9895,449662.9091,동물병원,,0,
4974,동물병원,02_03_01_P,3140000,,2017-01-18,,1,영업/정상,0,정상,,,,,02-2643-8204,0,,서울특별시 양천구 신정동 1052-3,서울특별시 양천구 중앙로 230 (신정동),8091,다온동물병원,2021-01-27 9:09,U,2021-01-29 2:40,,187079.3751,446116.6293,동물병원,,0,
4975,동물병원,02_03_01_P,3110000,,2009-03-27,,1,영업/정상,0,정상,,,,,354-0087,66,,서울특별시 은평구 신사동 35-20 동현빌딩,"서울특별시 은평구 증산로 413, 동현빌딩 1층 (신사동)",3452,야옹동물병원,2022-08-23 16:04,U,2022-08-25 2:40,,192318.3838,454552.5072,동물병원,,0,0
4976,동물병원,02_03_01_P,3210000,,2018-04-06,,1,영업/정상,0,정상,,,,,537-7412,35.57,,서울특별시 서초구 반포동 18-3번지 래미안퍼스티지 중심상가 143호,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 1층 143호 (반포동)",6547,신세계 동물병원,2019-01-14 14:14,U,2019-01-16 2:40,,200005.6264,444680.5217,동물병원,,0,
4977,동물병원,02_03_01_P,3110000,,2016-01-25,,1,영업/정상,0,정상,,,,,02-387-8275,0,,서울특별시 은평구 진관동 82번지 은평뉴타운우물골아파트 두산위브 202동 B01호,"서울특별시 은평구 진관2로 67, 202동 B층 01호 (진관동, 은평뉴타운우물골아파트)",3306,서울햇빛동물병원,2019-03-06 10:49,U,2019-03-08 2:40,,193270.9124,459138.862,동물병원,,0,
4978,동물병원,02_03_01_P,3210000,,2006-09-06,,1,영업/정상,0,정상,,,,,02-6052-8275,35,,서울특별시 서초구 반포동 91-10,서울특별시 서초구 서래로 38 (반포동),6577,서래동물병원,2020-11-19 18:14,U,2020-11-21 2:40,,199799.7908,444016.5384,동물병원,,0,
4979,동물병원,02_03_01_P,3110000,,2010-03-02,,1,영업/정상,0,정상,,,,,382-7511,57.88,,서울특별시 은평구 진관동 5번지 은평뉴타운상림마을 629동 116호,"서울특별시 은평구 진관4로 87, 629동 116호 (진관동, 은평뉴타운상림마을)",3304,한빛동물병원,2017-09-12 16:08,I,2018-08-31 23:59,,193651.2027,460623.3708,동물병원,,0,
4980,동물병원,02_03_01_P,3210000,,2018-05-09,,1,영업/정상,0,정상,,,,,02-523-0275,96.96,,서울특별시 서초구 방배동 951-3 대진빌딩,"서울특별시 서초구 서초대로4길 4, 대진빌딩 1층 (방배동)",6675,심바동물병원,2023-03-20 16:06,U,2023-03-22 2:40,,198622.4594,442586.3005,동물병원,,0,0
4981,동물병원,02_03_01_P,3210000,,2018-06-08,,1,영업/정상,0,정상,,,,,25366469,26.05,,서울특별시 서초구 잠원동 58-24 뉴타운,"서울특별시 서초구 신반포로 257, 뉴타운 지하1층 (잠원동)",6523,해뜨는 동물병원 해질녘책방,2021-06-09 9:02,U,2021-06-11 2:40,,201104.269,445266.6786,동물병원,,0,
4982,동물병원,02_03_01_P,3060000,,2013-11-19,,1,영업/정상,0,정상,,,,,2208-0329,0,,서울특별시 중랑구 상봉동 99-10,"서울특별시 중랑구 망우로 315, 2층 (상봉동)",2098,닥터 아이펫 동물병원,2021-06-01 18:12,U,2021-06-03 2:40,,207655.2911,454993.6576,동물병원,,0,
4983,동물병원,02_03_01_P,3060000,,2014-11-07,,1,영업/정상,0,정상,,,,,3421-9075,,,서울특별시 중랑구 신내동 645번지 홈플러스 2층,"서울특별시 중랑구 신내로 201, 2층 (신내동, 홈플러스)",2024,도그플러스 동물병원,2014-11-07 15:53,I,2018-08-31 23:59,,208208.7867,457054.7937,동물병원,,0,
4984,동물병원,02_03_01_P,3060000,,2014-12-03,,1,영업/정상,0,정상,,,,,02-433-3387,,,서울특별시 중랑구 신내동 405-5번지,"서울특별시 중랑구 봉화산로 232, B동 1층 (신내동)",2067,행복이 있는 동물병원,2014-12-03 13:57,I,2018-08-31 23:59,,208614.4356,456169.8718,동물병원,,0,
4985,동물병원,02_03_01_P,3060000,,2016-04-21,,1,영업/정상,0,정상,,,,,02-494-7775,,,서울특별시 중랑구 면목동 17-31번지,"서울특별시 중랑구 용마산로 434 (면목동, 청파빌딩)",2189,보담동물병원,2016-04-21 17:47,I,2018-08-31 23:59,,208533.1652,454186.6969,동물병원,,0,
4986,동물병원,02_03_01_P,3030000,,2016-10-21,,1,영업/정상,0,정상,,,,,222810049,62.5,,서울특별시 성동구 금호동2가 1217번지 래미안하이리버 상가동 비201호,"서울특별시 성동구 금호로 105, 비201호 (금호동2가, 래미안하이리버 상가동)",4728,금호동물병원,2019-06-28 13:42,U,2019-06-30 2:40,,202098.9794,449891.9722,동물병원,,0,
4987,동물병원,02_03_01_P,3140000,,2013-07-16,,1,영업/정상,0,정상,,,,,2643-7579,57.86,,서울특별시 양천구 목동 603-2번지 대우마이빌 102호,"서울특별시 양천구 공항대로 552 (목동, 대우마이빌 102호)",7946,오라고동물병원,2013-07-16 15:41,I,2018-08-31 23:59,,188169.1801,449701.8026,동물병원,,0,
4988,동물병원,02_03_01_P,3140000,,2014-12-01,,1,영업/정상,0,정상,,,,,6348-1982,31.5,,서울특별시 양천구 목동 799-1번지 1층,"서울특별시 양천구 목동중앙서로 42, 1층 (목동)",7967,팜랜드동물병원,2014-12-01 17:54,I,2018-08-31 23:59,,188306.4323,447851.7394,동물병원,,0,
4989,동물병원,02_03_01_P,3140000,,2014-12-03,,1,영업/정상,0,정상,,,,,2651-1855,54.45,,서울특별시 양천구 목동 531-13 101호,"서울특별시 양천구 목동중앙본로 100, 101호 (목동)",7973,대현동물병원,2023-03-24 11:03,U,2023-03-26 2:40,,188520.9024,449143.102,동물병원,,0,0
4990,동물병원,02_03_01_P,3140000,,2014-12-19,,1,영업/정상,0,정상,,,,,6959-8448,105.57,,서울특별시 양천구 신월동 130-5번지 1층,"서울특별시 양천구 남부순환로 421, 1층 (신월동)",7921,서서울호수동물병원,2019-03-06 13:31,U,2019-03-08 2:40,,185117.7946,447574.3646,동물병원,,0,
4991,동물병원,02_03_01_P,3030000,,2013-12-19,,1,영업/정상,0,정상,,,,,02-2297-7570,62.12,,서울특별시 성동구 금호동4가 800번지 금호동대우아파트 상가동 206호,"서울특별시 성동구 독서당로 270, 상가동 2층 206호 (금호동4가, 금호동 대우아파트)",4738,바른동물병원,2017-04-28 17:29,I,2018-08-31 23:59,,201669.8036,449301.4515,동물병원,,0,
4992,동물병원,02_03_01_P,3030000,,2013-12-30,,1,영업/정상,0,정상,,,,,02-2291-8275,48.2,,서울특별시 성동구 마장동 791-9번지,서울특별시 성동구 마장로 296 (마장동),4758,기린동물병원,2014-09-11 13:08,I,2018-08-31 23:59,,203709.5901,451490.6665,동물병원,,0,
4993,동물병원,02_03_01_P,3210000,,2014-02-20,,1,영업/정상,0,정상,,,,,02-595-8875,0,,서울특별시 서초구 방배동 758-2번지,"서울특별시 서초구 방배로 269, 109호 (방배동)",6553,한나동물병원,2019-01-14 13:34,U,2019-01-16 2:40,,198845.6578,443825.9651,동물병원,,0,
4994,동물병원,02_03_01_P,3210000,,2014-10-08,,1,영업/정상,0,정상,,,,,02-574-7582,0,,서울특별시 서초구 우면동 737 6단지상가 104호,서울특별시 서초구 태봉로2길 30 (우면동),6764,서초힐스동물병원,2020-11-19 18:17,U,2020-11-21 2:40,,202273.874,439920.5571,동물병원,,0,
4995,동물병원,02_03_01_P,3110000,,1996-04-18,,1,영업/정상,0,정상,,,,,388-3008,0,,서울특별시 은평구 신사동 20-24,서울특별시 은평구 은평로 29 (신사동),3423,늘푸른동물병원,2024-04-25 15:44,U,2024-04-27 2:40,,192071.5914,455108.6579,동물병원,,0,0
4996,동물병원,02_03_01_P,3210000,,2007-09-18,,1,영업/정상,0,정상,,,,,597-7522,36.88,,서울특별시 서초구 방배동 984-1 머리재빌딩 105호,"서울특별시 서초구 방배로 76, 머리재빌딩 1층 105호 (방배동)",6704,프렌즈동물병원,2020-09-16 18:18,U,2020-09-18 2:40,,199783.0572,442111.604,동물병원,,0,
4997,동물병원,02_03_01_P,3210000,,2010-09-17,,1,영업/정상,0,정상,,,,,02-3473-0911,231.24,,서울특별시 서초구 방배동 915-10 우성빌딩,"서울특별시 서초구 효령로 95, 우성빌딩 1층 (방배동)",6687,반려동물 의료센터 다울,2023-05-11 13:26,U,2023-05-13 2:40,,199452.9265,442064.3655,동물병원,,0,0
4998,동물병원,02_03_01_P,3210000,,2003-12-01,,1,영업/정상,0,정상,,,,,02-586-7501,92.8,,서울특별시 서초구 서초동 1343-1,서울특별시 서초구 효령로 384 (서초동),,메디펫 동물병원,2024-03-28 9:12,U,2024-03-30 2:40,,202224.045,442819.765,동물병원,,0,0
4999,동물병원,02_03_01_P,3210000,,2015-06-02,,1,영업/정상,0,정상,,,,,02-2135-9119,1447.31,,서울특별시 서초구 반포동 19-1 르본시티 2층,"서울특별시 서초구 신반포로 162 (반포동, 르본시티 2층)",6546,헬릭스동물메디컬센터,2023-04-24 10:47,U,2023-04-26 2:40,,200115.1432,444741.4375,동물병원,,0,0
5000,동물병원,02_03_01_P,3210000,,2016-04-06,,1,영업/정상,0,정상,,,,,02-521-8181,0,,서울특별시 서초구 서초동 1538-9 유민빌딩 1층,"서울특별시 서초구 반포대로 89, 1층 (서초동, 유민빌딩)",6657,에이원동물병원,2020-09-22 16:30,U,2020-09-24 2:40,,200734.9937,442882.2,동물병원,,0,
5001,동물병원,02_03_01_P,3110000,,1996-05-06,,1,영업/정상,0,정상,,,,,354-4110,0,,서울특별시 은평구 녹번동 117-112번지,서울특별시 은평구 통일로 697 (녹번동),3375,녹번동물병원,2011-12-28 10:28,I,2018-08-31 23:59,,193903.3334,456197.9272,동물병원,,0,
5002,동물병원,02_03_01_P,3140000,,2004-09-22,,1,영업/정상,0,정상,,,,,2692-8255,97.7,,서울특별시 양천구 신월동 546-25,서울특별시 양천구 신월로 149 (신월동),8032,파란종합 동물병원,2020-10-16 13:26,U,2020-10-18 2:40,,185810.0659,446160.8663,동물병원,,0,
5003,동물병원,02_03_01_P,3110000,,2007-06-15,,1,영업/정상,0,정상,,,,,358-7566,93.8,,서울특별시 은평구 대조동 179-16 북한산 포레스트,"서울특별시 은평구 서오릉로 80(대조동, 북한산 포레스트)",3395,새은평동물의료센터,2022-02-22 15:37,U,2022-02-24 2:40,,193059.5369,456143.2369,동물병원,,0,0
5004,동물병원,02_03_01_P,3210000,,2004-03-16,,1,영업/정상,0,정상,,,,,02-577-7475,28.83,,서울특별시 서초구 양재동 257-2,서울특별시 서초구 마방로6길 18 (양재동),6777,사랑의동물병원,2020-11-05 15:50,U,2020-11-07 2:40,,203660.1736,441406.0823,동물병원,,0,
5005,동물병원,02_03_01_P,3210000,,2004-03-22,,1,영업/정상,0,정상,,,,,02-577-3690,47,,서울특별시 서초구 양재동 377-4,서울특별시 서초구 동산로 66 (양재동),,한 동물병원,2020-11-12 16:14,U,2020-11-17 2:40,,203997.6234,441078.1766,동물병원,,0,
5006,동물병원,02_03_01_P,3030000,,2003-01-23,,1,영업/정상,0,정상,,,,,02-2299-3283,26,,서울특별시 성동구 옥수동 263-1번지,서울특별시 성동구 독서당로 200 (옥수동),,함께하는동물병원,2019-03-06 18:32,U,2019-03-08 2:40,,201090.4576,448973.4571,동물병원,,0,
5007,동물병원,02_03_01_P,3210000,,2000-07-11,,1,영업/정상,0,정상,,,,,02-3444-7509,288.16,,서울특별시 서초구 반포동 722-29,서울특별시 서초구 강남대로 525-3 (반포동),6536,라파엘동물병원,2020-10-15 17:21,U,2020-10-17 2:40,,201866.2719,445173.2758,동물병원,,0,
5008,동물병원,02_03_01_P,3140000,,2006-02-14,,1,영업/정상,0,정상,,,,,2606-1990,25.16,,서울특별시 양천구 신월동 972-6,서울특별시 양천구 지양로 52 (신월동),8040,일오삼동물병원,2020-11-10 20:36,U,2020-11-12 2:40,,185337.1914,446489.3607,동물병원,,0,
5009,동물병원,02_03_01_P,3140000,,2006-03-20,,1,영업/정상,0,정상,,,,,2655-2258,0,,서울특별시 양천구 목동 515-1,서울특별시 양천구 공항대로 636 (목동),7968,행복한동물병원,2020-11-10 20:38,U,2020-11-12 2:40,,188918.5354,449389.2086,동물병원,,0,
5010,동물병원,02_03_01_P,3140000,,2012-05-07,,1,영업/정상,0,정상,,,,,2644-0069,0,,서울특별시 양천구 신정동 995-4번지,서울특별시 양천구 목동로 181 (신정동),8022,상아동물병원,2014-12-30 16:10,I,2018-08-31 23:59,,187943.595,446944.9,동물병원,,0,
5011,동물병원,02_03_01_P,3140000,,2012-05-17,,1,영업/정상,0,정상,,,,,2648-8275,47.84,,서울특별시 양천구 목동 907-10번지,서울특별시 양천구 목동서로 57 (목동),7983,목동 동물병원,2019-04-26 15:42,U,2019-04-28 2:40,,189311.0225,448276.1425,동물병원,,0,
5012,동물병원,02_03_01_P,3060000,,2017-05-18,,1,영업/정상,0,정상,,,,,02-6215-3416,413.84,,서울특별시 중랑구 면목동 146-75,"서울특별시 중랑구 동일로 640, 지하 2층 (면목동)",2140,로얄동물암치료센터,2023-04-07 17:51,U,2023-04-09 2:40,,207017.8153,453914.6398,동물병원,,0,0
5013,동물병원,02_03_01_P,3010000,,2014-06-20,,1,영업/정상,0,정상,,,,,02-2233-6675,44.77,,서울특별시 중구 신당동 44-17,"서울특별시 중구 다산로36길 83, 1층 (신당동)",4584,신당 좋아요 동물병원,2022-05-31 12:54,U,2022-06-02 2:40,,201618.835,450916.7052,동물병원,,0,0
5014,동물병원,02_03_01_P,3030000,,2012-12-18,,1,영업/정상,0,정상,,,,,,16.5,,서울특별시 성동구 행당동 344번지 111호,"서울특별시 성동구 독서당로59길 84, 신동아아파트상가동 1층 111호 (행당동)",4716,도담동물병원(출장진료전문 동물병원),2019-03-06 18:14,U,2019-03-08 2:40,,202831.9057,450233.8783,동물병원,,0,
5015,동물병원,02_03_01_P,3030000,,2013-03-26,,1,영업/정상,0,정상,,,,,02-2281-8122,148.55,,서울특별시 성동구 홍익동 398-2번지,서울특별시 성동구 무학로 16 (홍익동),4707,라임동물병원,2019-03-06 18:17,U,2019-03-08 2:40,,202608.8811,451473.3101,동물병원,,0,
5016,동물병원,02_03_01_P,3060000,,1991-11-30,,1,영업/정상,0,정상,,,,,973-1953,153.5,,서울특별시 중랑구 묵동 175-2 3층,"서울특별시 중랑구 동일로 920, 3층 (묵동)",2033,태능동물병원,2023-03-30 13:30,U,2023-04-01 2:40,,206780.2076,456698.4895,동물병원,,0,0
5017,동물병원,02_03_01_P,3060000,,1995-08-02,,1,영업/정상,0,정상,,,,,434-5465,0,,서울특별시 중랑구 면목동 353-4번지,서울특별시 중랑구 면목로 269 (면목동),2240,보람동물병원,2019-03-06 14:09,U,2019-03-08 2:40,,207505.3535,452751.1378,동물병원,,0,
5018,동물병원,02_03_01_P,3060000,,1996-03-26,,1,영업/정상,0,정상,,,,,435-0166,0,,서울특별시 중랑구 면목동 102-51번지,서울특별시 중랑구 겸재로 187 (면목동),2161,엔젤동물병원,2019-03-06 14:15,U,2019-03-08 2:40,,207735.4562,454057.8376,동물병원,,0,
5019,동물병원,02_03_01_P,3060000,,1997-03-17,,1,영업/정상,0,정상,,,,,974-0339,95.4,,서울특별시 중랑구 묵동 239-76,"서울특별시 중랑구 동일로 899, 1층 (묵동)",2006,홍상희동물병원,2023-09-05 15:21,U,2023-09-07 2:40,,206763.6535,456484.1665,동물병원,,0,0
