개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,Latitude,Longitude,축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원,진료시간,위치정보,홈페이지
3200000,3.20E+17,2016-04-11,,1,영업/정상,0,정상,,,,,02-887-1575,228.9,,서울특별시 관악구 신림동 10-631,"서울특별시 관악구 남부순환로 1678, 1, 2층 (신림동)",8780,이로동물의료센터,2023-06-12 14:59,U,04:00.0,,37.4842117,126.9368197,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3130000,3.13E+17,20140626,,1,영업/정상,0,정상,,,,,02-307-3355,0,,서울특별시 마포구 상암동 1655,"서울특별시 마포구 상암산로1길 24 (상암동, 월드컵파크 4단지 상가 113-2)",3907,아프지말게 동물병원,2022-04-01 10:34,U,03:00.0,,37.577686,126.8886889,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20210906,,1,영업/정상,0,정상,,,,,02-2088-2878,0,,서울특별시 송파구 오금동 95-1 이화빌딩,"서울특별시 송파구 중대로 320, 이화빌딩 1층 (오금동)",5720,엘 동물병원,2022-06-24 11:13,U,06:00.0,,37.5086008,127.1339812,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3220000,3.22E+17,20150217,,1,영업/정상,0,정상,,,,,02-445-5022,0,,서울특별시 강남구 자곡동 658-105 강남힐스테이트에코,"서울특별시 강남구 자곡로 202, 105호 (자곡동, 강남힐스테이트에코)",6373,힐스타동물병원,2022-10-27 13:32,U,09:00.0,,37.4746926,127.1050039,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3210000,3.21E+17,2021-05-17,,1,영업/정상,0,정상,,,,,02-2039-9780,53.3,,서울특별시 서초구 잠원동 72-2 반원상가,"서울특별시 서초구 신반포로23길 30, 반원상가 1층 109호 (잠원동)",6510,파파동물병원,2023-04-13 13:53,U,05:00.0,,37.5087874,127.0035738,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3130000,3.13E+17,20130315,,1,영업/정상,0,정상,,,,,02-713-8275,0,,서울특별시 마포구 공덕동 385-65 공덕SK리더스뷰,"서울특별시 마포구 백범로31길 7, 101동 104,105호 (공덕동, 공덕SK리더스뷰)",4147,힐링 24시 동물병원,2022-04-01 10:37,U,03:00.0,,37.5450244,126.948712,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3040000,3.04E+17,20110601,,1,영업/정상,0,정상,,,,,457-2220,79,,서울특별시 광진구 자양동 553-588,서울특별시 광진구 뚝섬로 541 (자양동),5070,준동물병원,2023-01-27 14:03,U,09:00.0,,37.5349189,127.0703778,,,,,,"월
10:30 - 19:00
13:00 - 14:00 휴게시간
화
10:30 - 19:00
13:00 - 14:00 휴게시간
수
10:30 - 19:00
13:00 - 14:00 휴게시간
목(6/6)
현충일10:30 - 17:00
13:00 - 14:00 휴게시간
금
10:30 - 19:00
13:00 - 14:00 휴게시간
토
10:00 - 15:00
13:00 - 14:00 휴게시간
일
정기휴무 (매주 일요일)",7호선 건대입구역 5번출구에서 청담대교방면으로 직진하시다가 신양초등학교 사거리에서 잠실대교방면으로 좌회전하시면 바로 보입니다,https://blog.naver.com/wwqwe12
3130000,3.13E+17,20070418,,1,영업/정상,0,정상,,,,,02-375-7222,0,,서울특별시 마포구 상암동 34-46,서울특별시 마포구 월드컵북로 336 (상암동),3930,상암동물병원,2022-04-01 10:19,U,03:00.0,,37.576043,126.8946596,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3130000,3.13E+17,20040604,,1,영업/정상,0,정상,,,,,02-323-7582,0,,서울특별시 마포구 동교동 174-14,서울특별시 마포구 신촌로 16 (동교동),4056,마리동물병원,2022-04-01 10:33,U,03:00.0,,37.5580089,126.9280891,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3200000,3.20E+17,2003-07-03,,1,영업/정상,0,정상,,,,,02-837-8875,0,,서울특별시 관악구 신림동 564-3,서울특별시 관악구 남부순환로 1429 (신림동),8766,러브펫종합동물병원,2024-02-14 17:30,U,07:00.0,,37.4811834,126.9095682,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3220000,3.22E+17,2010-03-11,,1,영업/정상,0,정상,,,,,02-3442-5554,0,,서울특별시 강남구 청담동 88-37 아시아청담부띠끄,"서울특별시 강남구 선릉로152길 17, 아시아청담부띠끄 3층 302호 (청담동)",6014,그레이스 고양이 병원,2024-05-22 13:43,U,04:00.0,,37.5243541,127.0409495,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3060000,3.06E+17,2017-05-18,,1,영업/정상,0,정상,,,,,02-6215-3416,413.84,,서울특별시 중랑구 면목동 146-75,"서울특별시 중랑구 동일로 640, 지하 2층 (면목동)",2140,로얄동물암치료센터,2023-04-07 17:51,U,09:00.0,,37.5976182,127.0790622,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3060000,3.06E+17,2023-04-09,,1,영업/정상,0,정상,,,,,070-8660-0904,455.22,,서울특별시 중랑구 면목동 146-75,"서울특별시 중랑구 동일로 640, 2층, 3층 (면목동)",2140,로얄동물메디컬센터 본원,2023-04-09 14:45,I,01:00.0,,37.5976182,127.0790622,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3120000,3.12E+17,2011-10-18,,1,영업/정상,0,정상,,,,,02-305-8275,0,,서울특별시 서대문구 북가좌동 304-29,서울특별시 서대문구 거북골로 178 (북가좌동),3691,가재울봉쥬르동물병원,2023-04-17 16:22,U,09:00.0,,37.5771814,126.9108988,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3110000,3.11E+17,2005-08-16,,1,영업/정상,0,정상,,,,,306-8575,0,,서울특별시 은평구 증산동 174-6 103호,"서울특별시 은평구 증산로 267, 103호 (증산동)",3500,한수24시동물병원,2023-04-21 14:26,U,03:00.0,,37.5817999,126.9070441,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3130000,3.13E+17,2009-10-14,,1,영업/정상,0,정상,,,,,02-701-7580,1719.21,,서울특별시 마포구 노고산동 40-56 웨스턴5빌딩,"서울특별시 마포구 신촌로 110, 웨스턴5빌딩 지하1층, 2층, 지상 1층, 2층, 3층, 4층, 5층, 6층, 지상 8층 (노고산동)",4101,웨스턴 동물의료센터,2023-09-13 13:35,U,05:00.0,,37.5551902,126.9380557,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3110000,3.11E+17,2020-08-26,,1,영업/정상,0,정상,,,,,,216.9,,서울특별시 은평구 녹번동 28-1,서울특별시 은평구 통일로 665 (녹번동),3382,어울동물의료센터,2023-04-12 8:55,U,04:00.0,,37.6058675,126.9336167,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,2003-01-21,,1,영업/정상,0,정상,,,,,02-400-0075,0,,서울특별시 송파구 문정동 150-2 문정프라자,"서울특별시 송파구 중대로 80, 문정프라자 (문정동)",5833,펫가든동물병원,2023-04-12 17:05,U,04:00.0,,37.4916854,127.1177358,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3120000,3.12E+17,2005-05-11,,1,영업/정상,0,정상,,,,,02-365-7582,0,,서울특별시 서대문구 북아현동 136-21 e편한세상신촌 4단지,"서울특별시 서대문구 신촌로35길 10, 지하1층 424호 (북아현동, e편한세상신촌 4단지)",3772,마음을 나누는 동물병원,2023-04-17 16:38,U,09:00.0,,37.558196,126.9558424,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3060000,3.06E+17,2023-07-21,,1,영업/정상,0,정상,,,,,070-8660-0936,602.02,,서울특별시 중랑구 면목동 146-75,"서울특별시 중랑구 동일로 640, 지하1, 지상4층 (면목동)",2140,로얄동물외과수술센터,2023-08-04 16:51,U,06:00.0,,37.5976182,127.0790622,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,2007-04-26,,1,영업/정상,0,정상,,,,,900-7710,37.1,,서울특별시 노원구 월계동 98-9,"서울특별시 노원구 월계로45길 28 (월계동, 월계아파트형공장)",1882,유림동물병원,2024-01-05 15:53,U,07:00.0,,37.6268898,127.0512384,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,2006-02-01,,1,영업/정상,0,정상,,,,,6224-3858,33,,서울특별시 노원구 중계동 525 풍림(아) 111-1808,"서울특별시 노원구 동일로203가길 29 (중계동, 브라운스톤중계)",1779,브라운동물병원,2024-01-05 16:02,U,07:00.0,,37.6400147,127.0642892,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,2005-07-29,,1,영업/정상,0,정상,,,,,930-7975,35,,서울특별시 노원구 상계동 1265 동방미주(아)109-1001,"서울특별시 노원구 동일로 1689 (상계동, 하이베라스)",1604,수 동물병원,2024-01-05 16:02,U,07:00.0,,37.6791891,127.0549866,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,2002-08-19,,1,영업/정상,0,정상,,,,,02-938-1122,0,,서울특별시 노원구 중계동 366-10 중원코아빌딩 101호,"서울특별시 노원구 한글비석로 272, 101호 (중계동, 중원코아빌딩)",1720,참사랑동물병원,2024-01-05 16:03,U,07:00.0,,37.6517762,127.077513,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,2001-06-13,,1,영업/정상,0,정상,,,,,979-8275,60,,서울특별시 노원구 중계동 512 시영2단지상가 116호,"서울특별시 노원구 동일로 1280, 116호 (중계동, 시영2단지상가)",1782,우리들동물종합병원,2024-01-05 16:03,U,07:00.0,,37.643527,127.0654588,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,2001-05-23,,1,영업/정상,0,정상,,,,,949-5975,49,,서울특별시 노원구 공릉동 94-6 13통7반 301호,서울특별시 노원구 공릉로 168 (공릉동),1818,미래동물병원,2024-01-05 16:03,U,07:00.0,,37.6250052,127.080072,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3130000,3.13E+17,20000211,,1,영업/정상,0,정상,,,,,02-325-2026,0,,서울특별시 마포구 합정동 411-18,서울특별시 마포구 독막로 45 (합정동),4047,홍익동물종합병원,2022-04-01 10:23,U,03:00.0,,37.5480959,126.9183855,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3220000,3.22E+17,2011-07-27,,1,영업/정상,0,정상,,,,,512-3331,388.6,,서울특별시 강남구 삼성동 90-8 스타빌딩,"서울특별시 강남구 영동대로 630, 스타빌딩 (삼성동)",6081,중앙동물메디컬센터,2024-03-15 13:51,U,07:00.0,,37.5155253,127.0493901,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,2018-06-22,,1,영업/정상,0,정상,,,,,02-2676-7582,0,,서울특별시 영등포구 양평동1가 28-3,"서울특별시 영등포구 영등포로 85-1, 1, 2, 지층 (양평동1가)",7262,24시 수 동물메디컬센터,2024-05-20 15:25,U,02:00.0,,37.5231898,126.8886985,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3020000,3.02E+17,2023-02-01,,1,영업/정상,0,정상,,,,,27925455,39.37,,서울특별시 용산구 이촌동 300-23 한강맨션,"서울특별시 용산구 이촌로 248, 31동 105-2호 (이촌동, 한강맨션)",4426,이상윤동물병원,2024-02-16 11:04,U,08:00.0,,37.5193297,126.9750267,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3150000,3.15E+17,2017-03-06,,1,영업/정상,0,정상,,,,,2661-7515,0,,서울특별시 강서구 마곡동 747 1014동 103호,"서울특별시 강서구 마곡중앙1로 72, 1014동 103호 (마곡동, 마곡엠밸리10단지)",7629,마곡나무 동물병원,2023-04-18 14:10,U,00:00.0,,37.5595407,126.8193505,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3110000,3.11E+17,2012-02-13,,1,영업/정상,0,정상,,,,,02-359-2020,0,,서울특별시 은평구 대조동 187-24,서울특별시 은평구 통일로 817 (대조동),3385,Dr.윤24시동물병원,2023-04-20 17:01,U,03:00.0,,37.6165464,126.9231743,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,2023-04-17,,1,영업/정상,0,정상,,,,,,0,,서울특별시 영등포구 문래동3가 77-45,"서울특별시 영등포구 선유로 52, 1층 우측호 (문래동3가)",7295,김앤정동물병원,2023-04-24 15:47,U,06:00.0,,37.5172698,126.8957152,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3140000,3.14E+17,2020-05-08,,1,영업/정상,0,정상,,,,,02-2607-7582,61.52,,서울특별시 양천구 신월동 1002-3,"서울특별시 양천구 신월로 124, 1층 (신월동)",8047,신월동물병원,2023-04-27 9:55,U,09:00.0,,37.5162771,126.8377522,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3140000,3.14E+17,2020-04-10,,1,영업/정상,0,정상,,,,,02-6949-0413,106.2,,서울특별시 양천구 목동 753-12,"서울특별시 양천구 목동중앙로 89, 1층 (목동)",7961,봄날동물병원,2023-04-27 9:55,U,09:00.0,,37.5372665,126.8718683,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3160000,3.16E+17,1999-09-06,,1,영업/정상,0,정상,,,,,839-7585,0,,"서울특별시 구로구 구로동 309-2 지상1층, 지하1층","서울특별시 구로구 도림로 72, 1,B1층 (구로동)",8371,라라동물의료원,2023-04-28 11:09,U,00:00.0,,37.4893228,126.8916729,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3030000,3.03E+17,2010-04-01,,1,영업/정상,0,정상,,,,,02-2281-5200,101,,서울특별시 성동구 행당동 226-3,서울특별시 성동구 왕십리로 282 (행당동),4751,한양동물메디컬센터,2023-05-11 9:10,U,03:00.0,,37.5576248,127.0359917,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3240000,3.24E+17,2018-04-30,,1,영업/정상,0,정상,,,,,02-484-7975,102,,서울특별시 강동구 천호동 25-6 조희빌딩,"서울특별시 강동구 양재대로 1609, 조희빌딩 1층 (천호동)",5306,동물병원 공감,2023-07-27 9:45,U,09:00.0,,37.5492721,127.143436,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3150000,3.15E+17,2023-07-27,,1,영업/정상,0,정상,,,,,02-6952-3676,0,,서울특별시 강서구 가양동 1458 가양골프장,"서울특별시 강서구 강서로 506, 가양골프장 A동 102,103호 (가양동)",7529,보타닉동물병원,2023-07-27 9:06,I,00:00.0,,37.5705874,126.842066,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3220000,3.22E+17,2023-08-04,,1,영업/정상,0,정상,,,,,02-6207-5551,,,서울특별시 강남구 개포동 1283 개포자이르네,"서울특별시 강남구 언주로7길 6, 101,102,103,113호 (개포동, 개포자이르네)",6310,헤이든동물병원,2023-08-04 10:56,I,06:00.0,,37.4784719,127.0553589,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,2023-08-21,,1,영업/정상,0,정상,,,,,02-419-5959,,,서울특별시 송파구 석촌동 24-11 석촌호수 나인파크 A,"서울특별시 송파구 송파대로49길 52, 석촌호수 나인파크 A 1층 101호 (석촌동)",5611,석촌호수동물병원,2023-08-23 11:15,U,05:00.0,,37.5062527,127.0990725,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,2023-08-29,,1,영업/정상,0,정상,,,,,02-423-2088,0,,서울특별시 송파구 석촌동 235-2 금산빌딩,"서울특별시 송파구 백제고분로 294, 금산빌딩 1층 (석촌동)",5680,한걸음더 재활한방 동물병원,2023-08-29 14:00,I,01:00.0,,37.5024251,127.0993625,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3000000,3.00E+17,2023-08-21,,1,영업/정상,0,정상,,,,,02-762-7582,44.9,,서울특별시 종로구 혜화동 53-11 2층,"서울특별시 종로구 창경궁로35길 19, 2층 (혜화동)",3076,뉴욕동물병원,2023-08-21 9:57,I,03:00.0,,37.5868304,127.0016898,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3220000,3.22E+17,2019-11-10,,1,영업/정상,0,정상,,,,,02-544-2882,,,서울특별시 강남구 청담동 52-6 301호,"서울특별시 강남구 도산대로 540, 301호 (청담동)",6071,청담리덴동물치과병원,2023-02-02 9:51,U,04:00.0,,37.5245027,127.0527589,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3110000,3.11E+17,2023-08-30,,1,영업/정상,0,정상,,,,,02-304-7772,,,서울특별시 은평구 수색동 341-6,"서울특별시 은평구 수색로 322, DMC SK뷰 아이파크 포레 2동 1층 105호 (수색동)",3488,수색동물병원,2023-08-30 9:40,I,01:00.0,,37.5857274,126.8928973,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,2010-04-20,,1,영업/정상,0,정상,,,,,939-6898,0,,서울특별시 노원구 상계동 682 13통8반 동신아파트 103동 708호,서울특별시 노원구 한글비석로52길 18 (상계동),1655,이앤박동물병원,2024-01-05 15:53,U,07:00.0,,37.6652985,127.0665267,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3060000,3.06E+17,2021-04-27,,1,영업/정상,0,정상,,,,,02-439-7582,146,,서울특별시 중랑구 면목동 71-41,"서울특별시 중랑구 상봉로 17, 1층 (면목동)",2202,닥터멍동물병원,2024-01-08 13:43,U,00:00.0,,37.5874954,127.0941262,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
